,brief,classes_name,header,news_url,pubtime
0,相比去年12月份近2万美元的高点，比特币在不到一年的时间跌里跌超80%。从资本逐热到大众冷落，曾大肆为币圈振臂高呼、摇旗呐喊的投资人如今正试图离场。面对区块链行业的现状，三言财经此前第一时间已经专访了选择退出币圈的杨宁，那么同为传统投资介入币圈的大佬，徐小平怎么样了？ ▲徐小,人工智能,徐小平也退圈？微博已无“区块链”内容,http://www.aihot.net/other/finance/12576.html,2018-11-28 20:26:11
1,11月28日消息，ofo创始人戴威今日发公开信，宣布决定对组织架构进行调整和升级。 其中池文明出任公司首席人才官（CPO），兼任人力与行政中心负责人。合并原战略、法务、风控中心，成立战略财务与法务中心，由封晓瑛担任中心负责人；合并原产研与大数据中心、品牌市场部、Growth FT，成立研发与大数,人工智能,戴威发公开信：ofo进行全新的组织架构调整和升级,http://www.aihot.net/selfdriving/12575.html,2018-11-28 20:26:11
2,11月28日消息，支付宝正式对外宣布，支付宝全球用户数已经超过9亿，其中，在国内的活跃用户中，70%的用户使用3项及以上支付宝的服务。 根据公开资料显示，支付宝前一次公布用户数是2016年底的4.5亿。 支付宝方面表示，究其原因，这一方面来自于阿里巴巴经济体的协同效应。由于阿里巴巴在一些欠,人工智能,支付宝：全球用户数亿超过9亿，比2016年增长一倍,http://www.aihot.net/other/finance/12574.html,2018-11-28 20:26:11
3,11月28日消息，据彭博社报道，IBM首席执行官罗睿兰(Ginni Rometty)日前加入苹果阵营，对谷歌和Facebook等网络平台收集用户数据的行为进行了猛烈抨击，并敦促政府针对这些公司实施监管。 罗睿兰没有提及这些公司的名字，但她指出：少数几家主要面向消费者、占据支配地位的平台正以不负责任的,人工智能,IBM CEO站队苹果， 炮轰硅谷公司收集用户数据行为,http://www.aihot.net/other/cloud/12573.html,2018-11-28 20:26:11
4,11月27日消息，在未来信息通信技术国际研讨会，vivo展示了自己的5G手机样机，并业内首家向公众开放体验5G手机功能。 vivo产品标准总监张元在此次活动上披露了vivo的5G手机进程：2019年，vivo将会参与IMT-2020（5G）推进组组织的测试以及运营商组织的终端测试和试验网测试。 除此之外，vivo还展,人工智能,Vivo首次公开展示5G手机，微信等常用应用已可使用,http://www.aihot.net/iot/12572.html,2018-11-28 20:26:11
5,11月27日消息，OPPO创始人兼CEO陈明永出席OPPO第一届科技展时表示：OPPO明年研发资金投入，将从今年的40亿提高到100亿，并在未来逐年加大投入。 在未来技术方向上，对于5G，陈明永认为5G对于OPPO来讲是必然要去抓住的趋势。除了力争成为首批推出5G手机的厂商，OPPO还将积极探索5G+时代的应用场,人工智能,OPPO陈明永：明年研发投入资金将提至100亿,http://www.aihot.net/iot/12571.html,2018-11-28 20:26:11
6,11月28日消息，连尚网络今天在北京召开了连接创造美好的发布会。会上，连尚网络轮值总裁王小书宣布了连尚网络的蜂群星座系统，要在2026年实现覆盖全球的免费卫星网络。 连尚网络轮值总裁王小书表示，从2013年连尚网络成立，2015年新加坡成立分公司，2016年出现第9亿个用户，到今年的第五周年，连,人工智能,连尚网络启动卫星上网计划:2026年覆盖全球免费卫,http://www.aihot.net/iot/12570.html,2018-11-28 20:26:11
7,▲亚马逊云服务AWS首席执行官安迪&middot;雅西(Andy Jassy) 11月27日消息，据国外媒体报道，得益于采用节能的ARM处理架构服务器芯片，亚马逊云服务AWS推出了更便宜的计算服务。 AWS是公共云基础设施的市场领导者，也是第一个推出基于ARM架构计算资源的大型云供应商。微软、谷歌、IBM等,人工智能,亚马逊云服务AWS推出基于ARM架构的计算服务,http://www.aihot.net/other/cloud/12569.html,2018-11-28 20:26:11
8,11月27日消息，今日早间网传苹果APP Store集中暂停下载了包括拼多多、搜狗地图、搜狗导航、途虎养车、追书神器、讯飞阅读、悦跑圈等在内的一批应用。据蝉大师统计，苹果共计暂停了718个中国区的App下载。苹果尚未就此次集中下架作出回应。 目前，在APP Store中搜索拼多多，仅显示拼多多,人工智能,苹果暂停718个中国区App下载，拼多多搜狗等中招,http://www.aihot.net/application/12568.html,2018-11-28 20:26:11
9,11月27日消息，微信支付与LINE Pay在日本东京举行发布会，宣布双方将合作在日本共同推广移动支付。 微信支付副总裁李培库表示，此次在日本与LINE Pay的战略合作，微信支付将联合LINE Pay的线下运营能力，进一步渗透日本的本地生活场景，为中国游客提供更深入的服务。 合作达成后，LINE Pay也,人工智能,微信支付在日本与LINE Pay达成战略合作,http://www.aihot.net/other/finance/12567.html,2018-11-28 20:26:11
