,header,pub_time,url
0,AI诊断工具制造商IDx获3300万美元A轮融资，其系统或将预防中风,21:50,https://news.pedaily.cn/201810/436393.shtml
1,民宿品牌爱彼迎估值超过300亿美元，正在为上市做准备,21:10,https://news.pedaily.cn/201810/436392.shtml
2,富士康与济南合作成立37.5亿元投资基金，加强在半导体领域部署,14:15,https://pe.pedaily.cn/201810/436381.shtml
3,肿瘤免疫新锐药企“寻百会生物”获IDG资本领投数千万元融资,13:22,https://pe.pedaily.cn/201810/436378.shtml
4,软银愿景基金或5亿美元投资在线教育平台“作业帮”,10:36,https://pe.pedaily.cn/201810/436349.shtml
5,并联机器人公司“若贝特”获数千万A轮融资，订单量达到3000万,15:21,https://pe.pedaily.cn/201809/436317.shtml
6,腾讯、高瓴资本或20亿投资名创优品,14:33,https://pe.pedaily.cn/201809/436326.shtml
7,主题民宿品牌“秘密空间”完成Pre-A轮融资，华府天成投资,14:29,https://pe.pedaily.cn/201809/436325.shtml
8,搬运帮宣布完成5000万元Pre-A轮融资，诚合资本独家投资,8:36,https://pe.pedaily.cn/201809/436318.shtml
9,柏睿数据完成过亿元B+轮融资，东方嘉富领投,17:45,https://pe.pedaily.cn/201809/436306.shtml
10,声纹识别技术服务商“君林科技”完成千万级别天使轮融资，投资方为海泉基金,16:48,https://pe.pedaily.cn/201809/436300.shtml
11,智能服装定制平台衣呼获1000万元天使轮融资，投资方为复星集团,16:45,https://pe.pedaily.cn/201809/436298.shtml
12,云快充完成1亿元A轮融资，普洛斯旗下隐山基金领投,14:07,https://pe.pedaily.cn/201809/436295.shtml
13,传智播客获嘉御基金战略投资，将于今年赴港IPO,12:03,https://pe.pedaily.cn/201809/436294.shtml
14,“插座老大哥”公牛集团向A股递交招股书，去年一年净赚12.8亿！,10:47,https://news.pedaily.cn/201809/436289.shtml
15,澳华内窥镜完成3亿元D轮融资，济峰资本领投，老股东持续跟投,10:36,https://pe.pedaily.cn/201809/436288.shtml
16,成立半年，汽车零售展示平台“云寻车”获800万天使轮融资,10:24,https://pe.pedaily.cn/201809/436287.shtml
17,青岛海尔4.75亿欧元收购Candy公司100%股，加速在欧洲市场发展,10:22,https://pe.pedaily.cn/201809/436286.shtml
18,专注医学3D打印，上海影为医疗科技获上海电气集团战略投资,10:14,https://pe.pedaily.cn/201809/436284.shtml
19,上半年营收9.2亿，小熊电器提交IPO招股书冲刺A股,10:10,https://news.pedaily.cn/201809/436283.shtml
