,brief,header,pub_time,url
26,36氪获悉，根据一份来自美国 SEC 的文件显示，国外二手交易平台「OfferUp」已开启新一轮融资，期望寻求 1.5 亿美元的现金，目前已从 15 位投资人手中成功募集 3900 万美元 。其 CEO Nick Huzar 表示，本轮融资将用于市场的快速扩张并招募顶尖人才，接下来 OfferUp 将会进行规模化复制并找到通往盈利的道路。,二手交易平台OfferUp正寻求新一轮 1.5 亿美元的股权融资,2018-08-11 14:51,https://36kr.com/p/5147711.html
27,8月11日消息，在今年9月份将召开的苹果秋季新品发布会上，苹果会带来三款新iPhone，屏幕尺寸分别为5.8英寸、6.1英寸(LCD屏、单摄)、6.5英寸。近日国外媒体又曝光出了新iPhone的价格信息，和去年发布的iPhone 8、iPhone 8Plus、iPhone X价格一样，新iPhone的价格也将锁定在699美元、899美元、999美元这三个档位。（techweb）,9月新品发布会上苹果将带来三款新iPhone,2018-08-11 14:41,http://www.techweb.com.cn/phone/2018-08-11/2694012.shtml
28,36氪讯，8月11日，北京居然之家家居连锁集团与盒马牵手后的首个门店今日正式落地居然之家顺义店。盒马顺义店面积约4300平米，拥有产品超过7000款。通过全球采购体系盒马可以从近百个国家采购食材，像波士顿龙虾、阿拉斯加帝王蟹、智力车厘子等特色生鲜商品都可以从盒马买到。,居然之家与盒马鲜生合作 首店今日落地北京顺义,2018-08-11 14:03,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=http://36kr.com/newsflashes/132397&title=36%E6%B0%AA%E8%AE%AF%EF%BC%8C8%E6%9C%8811%E6%97%A5%EF%BC%8C%E5%8C%97%E4%BA%AC%E5%B1%85%E7%84%B6%E4%B9%8B%E5%AE%B6%E5%AE%B6%E5%B1%85%E8%BF%9E%E9%94%81%E9%9B%86%E5%9B%A2%E4%B8%8E%E7%9B%92%E9%A9%AC%E7%89%B5%E6%89%8B%E5%90%8E%E7%9A%84%E9%A6%96%E4%B8%AA%E9%97%A8%E5%BA%97%E4%BB%8A%E6%97%A5%E6%AD%A3%E5%BC%8F%E8%90%BD%E5%9C%B0%E5%B1%85%E7%84%B6%E4%B9%8B%E5%AE%B6%E9%A1%BA%E4%B9%89%E5%BA%97%E3%80%82%E7%9B%92%E9%A9%AC%E9%A1%BA%E4%B9%89%E5%BA%97%E9%9D%A2%E7%A7%AF%E7%BA%A64300%E5%B9%B3%E7%B1%B3%EF%BC%8C%E6%8B%A5%E6%9C%89%E4%BA%A7%E5%93%81%E8%B6%85%E8%BF%877000%E6%AC%BE%E3%80%82%E9%80%9A%E8%BF%87%E5%85%A8%E7%90%83%E9%87%87%E8%B4%AD%E4%BD%93%E7%B3%BB%E7%9B%92%E9%A9%AC%E5%8F%AF%E4%BB%A5%E4%BB%8E%E8%BF%91%E7%99%BE%E4%B8%AA%E5%9B%BD%E5%AE%B6%E9%87%87%E8%B4%AD%E9%A3%9F%E6%9D%90%EF%BC%8C%E5%83%8F%E6%B3%A2%E5%A3%AB%E9%A1%BF%E9%BE%99%E8%99%BE%E3%80%81%E9%98%BF%E6%8B%89%E6%96%AF%E5%8A%A0%E5%B8%9D%E7%8E%8B%E8%9F%B9%E3%80%81%E6%99%BA%E5%8A%9B%E8%BD%A6%E5%8E%98%E5%AD%90%E7%AD%89%E7%89%B9%E8%89%B2%E7%94%9F%E9%B2%9C%E5%95%86%E5%93%81%E9%83%BD%E5%8F%AF%E4%BB%A5%E4%BB%8E%E7%9B%92%E9%A9%AC%E4%B9%B0%E5%88%B0%E3%80%82
29,近日，商务部发布了2018年第二季度《中国便利店景气指数报告》。2018年第二季度，我国便利店行业总体景气指数为70.25，高于荣枯线20.25。从整体趋势来看，波幅振动较小，行业整体表现较为稳定，处于健康发展区间。（北京商报）,盈利能力增强 便利店门店销售指数连续三季度上升,2018-08-11 13:50,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=http://36kr.com/newsflashes/132396&title=%E8%BF%91%E6%97%A5%EF%BC%8C%E5%95%86%E5%8A%A1%E9%83%A8%E5%8F%91%E5%B8%83%E4%BA%862018%E5%B9%B4%E7%AC%AC%E4%BA%8C%E5%AD%A3%E5%BA%A6%E3%80%8A%E4%B8%AD%E5%9B%BD%E4%BE%BF%E5%88%A9%E5%BA%97%E6%99%AF%E6%B0%94%E6%8C%87%E6%95%B0%E6%8A%A5%E5%91%8A%E3%80%8B%E3%80%822018%E5%B9%B4%E7%AC%AC%E4%BA%8C%E5%AD%A3%E5%BA%A6%EF%BC%8C%E6%88%91%E5%9B%BD%E4%BE%BF%E5%88%A9%E5%BA%97%E8%A1%8C%E4%B8%9A%E6%80%BB%E4%BD%93%E6%99%AF%E6%B0%94%E6%8C%87%E6%95%B0%E4%B8%BA70.25%EF%BC%8C%E9%AB%98%E4%BA%8E%E8%8D%A3%E6%9E%AF%E7%BA%BF20.25%E3%80%82%E4%BB%8E%E6%95%B4%E4%BD%93%E8%B6%8B%E5%8A%BF%E6%9D%A5%E7%9C%8B%EF%BC%8C%E6%B3%A2%E5%B9%85%E6%8C%AF%E5%8A%A8%E8%BE%83%E5%B0%8F%EF%BC%8C%E8%A1%8C%E4%B8%9A%E6%95%B4%E4%BD%93%E8%A1%A8%E7%8E%B0%E8%BE%83%E4%B8%BA%E7%A8%B3%E5%AE%9A%EF%BC%8C%E5%A4%84%E4%BA%8E%E5%81%A5%E5%BA%B7%E5%8F%91%E5%B1%95%E5%8C%BA%E9%97%B4%E3%80%82%EF%BC%88%E5%8C%97%E4%BA%AC%E5%95%86%E6%8A%A5%EF%BC%89
30,国外媒体报道，据知情人士透露，特斯拉CEO马斯克和顾问们正在寻求广泛的投资者群体，以支持这家汽车制造商潜在的私有化，并避免将所有权集中在少数几个新的大股东手中。知情人士称，特斯拉正就达成的交易的可行性和结构与银行进行初步讨论，他们正在游说包括大型资产管理公司在内的投资者。（ techweb）,特斯拉正寻求广泛投资者群体支持私有化计划,2018-08-11 13:40,http://www.techweb.com.cn/world/2018-08-11/2694005.shtml
31,据国外媒体报道，苹果市值已经达到万亿美元，但一位分析师表示，他仍认为“价值股”如苹果、Facebook和谷歌母公司Alphabet存在巨大的买入机会。分析师Brian White称，苹果仍然是世界上最被低估的股票。（techweb）,分析师称：苹果仍然是世界上最被低估的股票,2018-08-11 12:43,http://www.techweb.com.cn/world/2018-08-11/2694004.shtml
32,移动安全公司Kryptowire在本周五的黑帽安全会议上公布了自己最新的研究成果。研究报告发现，在10部由美国主要运营商销售的智能手机中存在大量“自带”的令人不安的漏洞。这些漏洞可以让不法之徒秘密锁定设备的麦克风以及其它功能的权限。这些漏洞都有一个共同的特点：形式不固定，不易被发现。（腾讯）,最新研究报告：绝大多数安卓智能手机出厂时就存在大量漏洞,2018-08-11 12:31,http://tech.qq.com/a/20180811/041119.htm
33,针对滴滴与ofo收购谈判已经接近尾声，且滴滴有意将投放市场的ofo置换成自己的品牌青桔的报道，ofo方面回应称内容完全虚构，保留诉诸法律的权利。（新浪）,滴滴要将青桔替换ofo？ofo否认：完全虚构,2018-08-11 11:50,https://tech.sina.com.cn/i/2018-08-11/doc-ihhnunsr3332640.shtml
34,8月11日，在第二届中国金融四十人伊春论坛上，周小川就金融开放与人民币国际化等话题发表观点，他认为，人民币国际化比预料中发生得早，目前人民币基本上可自由使用，但还要进一步推进人民币可自由使用的程度，“我们更欢迎中长期的资本流动，不太欢迎短期、超短期性金融交易。”（腾讯一线）,周小川：将进一步推近人民币自由使用程度,2018-08-11 11:34,https://finance.qq.com/a/20180811/040138.htm
35,数据库公司Crunchbase的数据显示，今年全球独角兽融资规模将有望超越2017年创下的记录。随着成长型投资者投入空前数量的资金，平均每轮的融资额也在增长。2018年前七个月，投资者向由私营资本支持、估值达10亿美元或以上的公司共注资了730亿美元。（凤凰网）,今年全球独角兽共融资730亿美元 即将超越去年全年,2018-08-11 11:32,http://tech.ifeng.com/a/20180811/45114290_0.shtml
36,北汽新能源轻享科技总经理王春风指出，共享汽车的发展不能靠取悦资本获得关注，企业只有靠自身运营跑出自己的模型才能实现稳健发展。他认为，在接下来的一段时间，每家运营商应该踏踏实实做运营，提升自己的供给能力，减少行业内部恶性竞争。（亿欧）,北汽新能源王春风：共享汽车的发展只有靠自身运营跑出模型,2018-08-11 11:11,https://www.iyiou.com/p/78891
37,根据科技新闻网站Daringfireball报道，Doug Field已经离开特斯拉，回到苹果与Bob Mansfield一起从事苹果的“Titan”汽车项目。苹果发言人Tom Neumayr已经证实Field确实已经回到苹果，但未证实事“Titan”项目。（品玩）,特斯拉Model 3负责人跳槽到苹果已证实,2018-08-11 11:02,https://www.pingwest.com/w/175864
38,据外媒最新消息，苹果的代工企业纬创集团已经决定在印度投资1.7亿美元建设iPhone工厂，另外苹果也要求印度政府提供相应的税费优惠政策。（腾讯）,苹果代工企业拟在印度建工厂扩大产能,2018-08-11 10:50,http://tech.qq.com/a/20180811/039329.htm
39,据CNET等美国科技媒体报道，Facebook已经设立了一个全新的部门“Facebook网络连接”（Facebook Connectivity），这一部门将掌管旗下各种正在开发的互联网接入服务。外媒指出，Facebook整合网络接入服务的举措，意味着其业务走向更加成熟，希望能够让更多发展中国家民众成为网络用户。（腾讯）,Facebook：把亚非拉更多民众迁移到网络上,2018-08-11 10:45,http://tech.qq.com/a/20180811/039110.htm
